model_type,run_id_prefix,model_class,activation,lr,epochs,entangler,hidden,blocks,n_qubits,n_layers,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2025,0.00010955931065836921,2.14736270904541,16,326.31275606155396,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2025.json,0.00015056348638609052,0.00015072816429892555
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2024,0.0005517176468856633,10.813666343688965,16,322.0639510154724,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2024.json,0.0006818869151175022,0.0006819650321267545
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2012,0.00011179000284755602,2.191084146499634,16,327.5639536380768,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_2012.json,0.0001485741086071357,0.00014954413141822444
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,1958,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1958,0.00010695397213567048,2.0962979793548584,16,320.4485094547272,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1958.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1958.json,0.00014448698493652046,0.00014537910479702986
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,1962,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1962,0.00011240261665079743,2.2030913829803467,16,317.30101466178894,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1962.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1962.json,0.00015111156972125173,0.00014800642340560445
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,2,1997,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1997,0.00010902449139393866,2.1368799209594727,16,318.28091168403625,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1997.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_2_seed_1997.json,0.0001499103964306414,0.00015159774367930366
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1924,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1924,0.00010554165055509657,2.0686166286468506,18,463.23971700668335,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1924.json,0.00014400857617147267,0.000147031511150999
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1925,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1925,0.00010864088835660368,2.129361391067505,18,398.7957389354706,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1925.json,0.00014953402569517493,0.00015149710074183531
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1926,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1926,0.00010823605407495052,2.1214263439178467,18,424.5728189945221,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1926.json,0.0001468269620090723,0.00014694007535581477
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1973,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1973,0.00010782531171571463,2.1133761405944824,18,437.6080412864685,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1973.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1973.json,0.00014833539898972958,0.00014990353345638142
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2025,0.0001074307510862127,2.1056430339813232,18,419.5960385799408,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2025.json,0.00014754198491573334,0.00014762718259589747
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2024,0.00010832680709427223,2.1232054233551025,18,450.12838554382324,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2024.json,0.00014878508227411658,0.00014883147756336257
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2012,0.00010685038432711735,2.0942678451538086,18,437.29775309562683,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_2012.json,0.00014661306340713054,0.00014682641092804262
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1958,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1958,0.00010870846745092422,2.130685806274414,18,450.5838670730591,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1958.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1958.json,0.00014899868983775377,0.00014977405618992633
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1962,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1962,0.00011820613144664094,2.316840410232544,18,431.4744620323181,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1962.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1962.json,0.00016358478751499206,0.00016409509888035245
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,3,1997,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1997,0.00011144268501084298,2.184276580810547,18,415.8977770805359,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1997.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_3_seed_1997.json,0.00015358444943558425,0.0001536776479042601
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1924,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1924,0.00011496793013066053,2.253371238708496,22,605.5543284416199,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1924.json,0.00015871670620981604,0.0001588568591978401
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1925,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1925,0.00010863579518627375,2.1292617321014404,22,588.0310180187225,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1925.json,0.00014962667773943394,0.00015441062743775546
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1926,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1926,0.00011005887063220143,2.157154083251953,22,603.4873530864716,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1926.json,0.00015133006672840565,0.00015163441057666204
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1973,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1973,0.00014120209380052984,2.767561197280884,22,608.0419263839722,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1973.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1973.json,0.00019382812024559826,0.0001954076516267378
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2025,0.00010872300481423736,2.1309711933135986,22,531.7520637512207,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2025.json,0.00014983242726884782,0.00015228655378450638
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2024,0.00010782374738482758,2.1133453845977783,22,604.7610855102539,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2024.json,0.00014797909534536302,0.00014805890634306707
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2012,0.00010809993545990437,2.1187589168548584,22,590.6680536270142,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_2012.json,0.00014834175817668438,0.00014860470982966945
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1958,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1958,0.00010735227260738611,2.104104518890381,22,487.3731002807617,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1958.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1958.json,0.00014791179273743182,0.0001479789377481211
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1962,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1962,0.00011353106674505398,2.2252092361450195,22,479.94540452957153,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1962.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1962.json,0.0001567512226756662,0.00015719423012342304
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,2,5,1997,hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1997,0.00011353592708474025,2.225304126739502,22,526.2572822570801,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1997.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_2_n_l_5_seed_1997.json,0.00015679017815273255,0.0001573165944137145
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1924,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1924,0.00010626680887071416,2.082829236984253,18,491.4868402481079,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1924.json,0.00014479704259429127,0.0001447883951186668
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1925,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1925,0.0001094635299523361,2.1454851627349854,18,458.65776538848877,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1925.json,0.00015137583250179887,0.00015409479005029425
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1926,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1926,0.00010689143527997658,2.095071792602539,18,452.2741491794586,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1926.json,0.00014680574531666934,0.0001494337568874471
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1973,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1973,0.00010477832984179258,2.0536553859710693,18,457.3359205722809,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1973.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1973.json,0.00014221442688722163,0.00014401865017134695
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2025,0.00010731193469837308,2.103314161300659,18,458.48607325553894,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2025.json,0.00014763434592168778,0.0001508315419778228
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2024,0.00010635432408889756,2.0845448970794678,18,453.9426567554474,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2024.json,0.0001456680183764547,0.0001457234726694878
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2012,0.00010487403051229194,2.0555310249328613,18,456.89445757865906,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_2012.json,0.00014352667494677007,0.00014357041218318045
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1958,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1958,0.00010764934995677322,2.109927177429199,18,454.22246742248535,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1958.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1958.json,0.00014843797544017434,0.00015057787561090664
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1962,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1962,0.00011056099901907146,2.1669957637786865,18,453.8096613883972,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1962.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1962.json,0.00015226319374050945,0.00015239757660310716
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,1,1997,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1997,0.00011123356671305373,2.180177927017212,18,453.4809374809265,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1997.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_1_seed_1997.json,0.00015147504745982587,0.00015297221310902386
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1924,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1924,0.00010345809278078377,2.0277786254882812,21,589.3419847488403,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1924.json,0.00014077298692427576,0.00014082398163736798
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1925,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1925,0.00010774908878374845,2.111882209777832,21,591.7760236263275,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1925.json,0.00014769285917282104,0.00014914714032784104
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1926,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1926,0.00011013256153091788,2.1585986614227295,21,590.9194440841675,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1926.json,0.00015163676289375871,0.000153151754202554
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1973,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1973,0.00010935453610727564,2.1433489322662354,21,589.7470645904541,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1973.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1973.json,0.00015051061927806586,0.00015060471574543044
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2025,0.0001085943149519153,2.128448963165283,21,587.9485635757446,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2025.json,0.00014920732064638287,0.00014927766867913305
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2024,0.00010948270210064948,2.1458613872528076,21,587.3593158721924,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2024.json,0.00015056041593197733,0.0001507412896899041
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2012,0.00010595922503853217,2.076801061630249,21,590.6553468704224,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_2012.json,0.0001446770183974877,0.00014473884148173964
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1958,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1958,0.00010579838999547064,2.0736489295959473,21,588.281661272049,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1958.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1958.json,0.00014483324775937945,0.00014489555629552343
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1962,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1962,0.0005545276217162609,10.868741989135742,21,587.4764890670776,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1962.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1962.json,0.0006852360675111413,0.000686418319819495
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,2,1997,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1997,0.00010833324631676078,2.1233320236206055,21,590.0778918266296,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1997.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_2_seed_1997.json,0.00014872793690301478,0.0001488310885906685
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,1924,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1924,0.00010961170482914895,2.1483895778656006,24,721.441739320755,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1924.json,0.0001496766199124977,0.0001515189754718449
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,1925,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1925,0.00010551568266237155,2.0681073665618896,24,721.1937291622162,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1925.json,0.0001454666635254398,0.0001479134912369773
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,1926,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1926,0.00010995406046276912,2.155099630355835,24,721.6709296703339,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1926.json,0.00015379770775325596,0.000149827252025716
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,1973,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1973,0.00010800354357343167,2.1168696880340576,24,721.7030618190765,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1973.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_1973.json,0.00014811511209700257,0.0001481622675783001
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,2025,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2025,0.00010486446262802929,2.0553438663482666,24,721.4071035385132,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2025.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2025.json,0.0001432110439054668,0.000145394036808284
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,2024,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2024,0.00010313988605048507,2.0215418338775635,24,722.6201364994049,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2024.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2024.json,0.00014063586422707886,0.0001433836348587647
HQNN,hqnn_basic_mlp,MLP,Tanh(),0.002,15000,basic,1,1,3,3,2012,hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2012,0.00010849595128092915,2.1265206336975098,24,722.3113236427307,experimentos_pinn/modelos_salvos/modelo_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2012.pth,experimentos_pinn/historicos_loss/loss_hqnn_basic_mlp_n_1_b_1_n_qubits_3_n_l_3_seed_2012.json,0.00014919161912985146,0.0001502577043720521
